FIPS,2000_tract,2000_total,2000_white,2000_black,2000_native,2000_asian,2000_other,2000_mixed,2000_latino,2000_pct_white,2000_pct_black,2000_pct_native,2000_pct_asian,PCT_SE_T015_007,2000_pct_other,2000_pct_mixed,2000_pct_latino,2000_over_25,2000_educ_less_hs,2000_educ_hs,2000_educ_some_college,2000_educ_bach,2000_educ_masters,2000_educ_professional,2000_educ_doct,2000_pct_educ_less_hs,2000_pct_educ_educ_hs,2000_pct_educ_some_college,2000_pct_educ_bach,2000_pct_educ_masters,2000_pct_educ_professional,2000_pct_educ_doct,2000_over_16,2000_employed,2000_unemployed,2000_pct_employed,2000_pct_unemployed,2000_med_income_1999,2000_occupied_units,2000_owner,2000_renter,2000_pct_owner,2000_pct_renter,2000_med_value_owner,2000_med_gross_rent
6037115302,115302,4802,624,67,11,303,8,60,3713,12.99,1.4,0.23,6.31,0.33,0.17,1.25,77.32,2295,1607,688,477,192,32,6,0,70.02,29.98,20.78,8.37,1.39,0.26,0,1741,1531,210,87.94,12.06,30417,1013,309,704,30.5,69.5,192700,636
6037115401,115401,5489,2273,337,14,676,15,179,1987,41.41,6.14,0.26,12.32,0.15,0.27,3.26,36.2,3303,909,2394,1896,874,288,83,15,27.52,72.48,57.4,26.46,8.72,2.51,0.45,2933,2816,117,96.01,3.99,42583,1979,774,1205,39.11,60.89,298200,736
6037115402,115402,6010,1834,386,7,718,18,222,2813,30.52,6.42,0.12,11.95,0.2,0.3,3.69,46.81,3587,1308,2279,1644,627,179,55,38,36.47,63.53,45.83,17.48,4.99,1.53,1.06,3034,2839,195,93.57,6.43,37321,1839,665,1174,36.16,63.84,194800,723
6037117100,117100,6242,1340,382,19,1587,22,119,2770,21.47,6.12,0.3,25.42,0.05,0.35,1.91,44.38,3730,1040,2690,2022,905,225,82,26,27.88,72.12,54.21,24.26,6.03,2.2,0.7,3015,2746,269,91.08,8.92,47108,1826,1228,598,67.25,32.75,169400,750
6037117200,117200,5982,1742,245,16,949,3,100,2898,29.12,4.1,0.27,15.86,0.48,0.05,1.67,48.45,3713,1395,2318,1534,737,238,78,18,37.57,62.43,41.31,19.85,6.41,2.1,0.48,2543,2350,193,92.41,7.59,45305,1715,1013,702,59.07,40.93,215100,647
6037117301,117301,3585,2073,162,12,397,9,106,821,57.82,4.52,0.33,11.07,0.14,0.25,2.96,22.9,2439,423,2016,1415,596,179,72,2,17.34,82.66,58.02,24.44,7.34,2.95,0.08,1739,1662,77,95.57,4.43,56371,1217,1084,133,89.07,10.93,211300,1335
6037117302,117302,4613,2820,149,8,644,11,158,815,61.13,3.23,0.17,13.96,0.17,0.24,3.43,17.67,3276,358,2918,2211,1027,329,137,47,10.93,89.07,67.49,31.35,10.04,4.18,1.43,2425,2290,135,94.43,5.57,65577,1704,1284,420,75.35,24.65,244300,957
6037117303,117303,3153,1682,109,1,403,8,76,869,53.35,3.46,0.03,12.78,0.16,0.25,2.41,27.56,2189,427,1762,1150,515,89,21,4,19.51,80.49,52.54,23.53,4.07,0.96,0.18,1599,1453,146,90.87,9.13,56927,997,864,133,86.66,13.34,207200,1334
6037117404,117404,3965,1912,194,13,585,1,136,1111,48.22,4.89,0.33,14.75,0.33,0.03,3.43,28.02,2753,527,2226,1699,807,222,56,25,19.14,80.86,61.71,29.31,8.06,2.03,0.91,1984,1872,112,94.35,5.65,56779,1273,971,302,76.28,23.72,216500,785
6037117405,117405,3553,95,65,8,57,1,26,3301,2.67,1.83,0.23,1.6,0,0.03,0.73,92.91,1466,1117,349,152,50,9,9,9,76.19,23.81,10.37,3.41,0.61,0.61,0.61,1443,1305,138,90.44,9.56,25545,751,68,683,9.05,90.95,68800,596
6037117406,117406,6894,429,338,6,261,5,63,5791,6.22,4.9,0.09,3.79,0.01,0.07,0.91,84,3129,2237,892,467,164,56,40,8,71.49,28.51,14.92,5.24,1.79,1.28,0.26,2610,2335,275,89.46,10.54,24828,1691,147,1544,8.69,91.31,120800,595
6037117510,117510,4136,230,233,1,387,4,37,3242,5.56,5.63,0.02,9.36,0.05,0.1,0.89,78.38,2019,1286,733,444,187,65,12,0,63.69,36.31,21.99,9.26,3.22,0.59,0,1368,1094,274,79.97,20.03,22181,1067,173,894,16.21,83.79,109800,585
6037117520,117520,3762,229,246,3,190,4,33,3022,6.09,6.54,0.08,5.05,0.93,0.11,0.88,80.33,1771,1133,638,415,132,44,21,21,63.98,36.02,23.43,7.45,2.48,1.19,1.19,1420,1311,109,92.32,7.68,25515,857,150,707,17.5,82.5,141000,584
6037117530,117530,5518,466,300,7,558,10,89,4088,8.45,5.44,0.13,10.11,0,0.18,1.61,74.08,2735,1494,1241,850,380,188,100,0,54.63,45.37,31.08,13.89,6.87,3.66,0,2161,1951,210,90.28,9.72,30231,1417,386,1031,27.24,72.76,97900,597
6037119000,119000,6036,845,67,18,587,0,87,4430,14,1.11,0.3,9.72,0.03,0,1.44,73.39,3412,1650,1762,1044,335,51,22,0,48.36,51.64,30.6,9.82,1.49,0.64,0,2695,2490,205,92.39,7.61,49500,1382,1155,227,83.57,16.43,152800,993
6037119100,119100,4911,250,73,18,199,0,16,4343,5.09,1.49,0.37,4.05,0.24,0,0.33,88.43,2695,1738,957,526,154,63,31,22,64.49,35.51,19.52,5.71,2.34,1.15,0.82,2008,1852,156,92.23,7.77,42472,1040,787,253,75.67,24.33,139300,809
6037119200,119200,4039,362,100,10,283,7,29,3247,8.96,2.48,0.25,7.01,0.02,0.17,0.72,80.39,2162,1186,976,556,158,64,21,5,54.86,45.14,25.72,7.31,2.96,0.97,0.23,1598,1459,139,91.3,8.7,43417,946,574,372,60.68,39.32,157300,622
6037119310,119310,3152,431,270,9,476,1,66,1894,13.67,8.57,0.29,15.1,0.16,0.03,2.09,60.09,1861,828,1033,680,286,68,43,6,44.49,55.51,36.54,15.37,3.65,2.31,0.32,1317,1183,134,89.83,10.17,40025,820,554,266,67.56,32.44,96900,663
6037119320,119320,3812,381,289,6,328,8,44,2738,9.99,7.58,0.16,8.6,0.47,0.21,1.15,71.83,1988,864,1124,754,211,97,86,18,43.46,56.54,37.93,10.61,4.88,4.33,0.91,1373,1292,81,94.1,5.9,37098,911,248,663,27.22,72.78,152100,745
6037119330,119330,5824,510,277,27,1113,6,105,3780,8.76,4.76,0.46,19.11,0.1,0.1,1.8,64.9,2928,1257,1671,1184,500,128,44,7,42.93,57.07,40.44,17.08,4.37,1.5,0.24,2257,2020,237,89.5,10.5,32021,1439,631,808,43.85,56.15,104200,690
6037119340,119340,6864,568,357,6,408,1,74,5444,8.28,5.2,0.09,5.94,0.09,0.01,1.08,79.31,3371,2113,1258,820,252,68,17,8,62.68,37.32,24.33,7.48,2.02,0.5,0.24,2738,2482,256,90.65,9.35,24805,1861,368,1493,19.77,80.23,116500,579
6037119400,119400,6726,998,139,19,553,35,60,4907,14.84,2.07,0.28,8.22,0.22,0.52,0.89,72.96,3853,1889,1964,1217,363,93,45,10,49.03,50.97,31.59,9.42,2.41,1.17,0.26,2761,2498,263,90.47,9.53,50556,1526,1341,185,87.88,12.12,152300,1201
6037119700,119700,4666,992,92,9,1318,7,118,2118,21.26,1.97,0.19,28.25,0.26,0.15,2.53,45.39,2880,961,1919,1372,671,98,37,7,33.37,66.63,47.64,23.3,3.4,1.28,0.24,2280,2154,126,94.47,5.53,55417,1202,1053,149,87.6,12.4,162800,1069
6037119800,119800,5714,849,94,17,757,2,121,3873,14.86,1.65,0.3,13.25,0.02,0.04,2.12,67.78,3201,1429,1772,1080,384,115,54,7,44.64,55.36,33.74,12,3.59,1.69,0.22,2418,2217,201,91.69,8.31,46375,1384,1103,281,79.7,20.3,154700,868
6037119900,119900,6065,1142,115,11,1405,16,109,3264,18.83,1.9,0.18,23.17,0.05,0.26,1.8,53.82,3608,1220,2388,1664,858,156,80,15,33.81,66.19,46.12,23.78,4.32,2.22,0.42,2375,2208,167,92.97,7.03,47426,1604,1178,426,73.44,26.56,153700,886
6037120010,120010,3384,409,79,14,267,5,37,2572,12.09,2.33,0.41,7.89,0.03,0.15,1.09,76,1833,946,887,457,186,60,16,7,51.61,48.39,24.93,10.15,3.27,0.87,0.38,1336,1171,165,87.65,12.35,36014,879,407,472,46.3,53.7,142400,598
6037120020,120020,4257,307,155,2,464,6,84,3238,7.21,3.64,0.05,10.9,0.02,0.14,1.97,76.06,2180,1261,919,585,190,42,32,0,57.84,42.16,26.83,8.72,1.93,1.47,0,1597,1490,107,93.3,6.7,31700,1101,251,850,22.8,77.2,161900,574
6037120030,120030,2852,106,33,0,74,0,18,2621,3.72,1.16,0,2.59,0,0,0.63,91.9,1274,922,352,227,111,12,0,0,72.37,27.63,17.82,8.71,0.94,0,0,1044,932,112,89.27,10.73,23190,652,48,604,7.36,92.64,142700,548
6037120101,120101,7527,632,471,13,452,8,111,5825,8.4,6.26,0.17,6.01,0.2,0.11,1.47,77.39,3732,2370,1362,814,342,12,12,6,63.5,36.5,21.81,9.16,0.32,0.32,0.16,3144,2676,468,85.11,14.89,28201,2075,286,1789,13.78,86.22,154400,591
6037120102,120102,10941,731,430,18,613,13,110,9021,6.68,3.93,0.16,5.6,0.05,0.12,1.01,82.45,5489,3362,2127,1212,479,148,98,8,61.25,38.75,22.08,8.73,2.7,1.79,0.15,3998,3701,297,92.57,7.43,26969,2809,493,2316,17.55,82.45,96200,583
6037120300,120300,4982,1102,103,9,925,13,154,2670,22.12,2.07,0.18,18.57,0.12,0.26,3.09,53.59,2959,913,2046,1261,561,92,58,12,30.86,69.14,42.62,18.96,3.11,1.96,0.41,2345,2141,204,91.3,8.7,44519,1394,963,431,69.08,30.92,146800,775
6037120400,120400,5575,1420,342,10,911,11,200,2678,25.47,6.13,0.18,16.34,0.05,0.2,3.59,48.04,3322,1078,2244,1494,738,186,89,7,32.45,67.55,44.97,22.22,5.6,2.68,0.21,2549,2366,183,92.82,7.18,36956,1732,729,1003,42.09,57.91,166200,681
6037121010,121010,4535,1214,78,14,483,2,213,2493,26.77,1.72,0.31,10.65,0.84,0.04,4.7,54.97,2697,1118,1579,905,371,91,47,22,41.45,58.55,33.56,13.76,3.37,1.74,0.82,1817,1577,240,86.79,13.21,44250,1216,876,340,72.04,27.96,166400,753
6037121020,121020,3795,946,65,20,349,3,115,2288,24.93,1.71,0.53,9.2,0.24,0.08,3.03,60.29,2097,924,1173,745,286,89,27,0,44.06,55.94,35.53,13.64,4.24,1.29,0,1626,1559,67,95.88,4.12,45551,980,559,421,57.04,42.96,158400,643
6037121100,121100,4315,1274,56,5,303,22,81,2572,29.52,1.3,0.12,7.02,0.05,0.51,1.88,59.61,2668,1178,1490,983,292,102,83,5,44.15,55.85,36.84,10.94,3.82,3.11,0.19,2098,1907,191,90.9,9.1,47227,1227,851,376,69.36,30.64,153700,730
6037121210,121210,4853,542,108,18,358,4,65,3757,11.17,2.23,0.37,7.38,0.02,0.08,1.34,77.42,2558,1467,1091,639,128,19,19,0,57.35,42.65,24.98,5,0.74,0.74,0,1809,1579,230,87.29,12.71,32841,1152,535,617,46.44,53.56,148800,613
6037121220,121220,4110,504,29,5,254,8,50,3243,12.26,0.71,0.12,6.18,0.41,0.19,1.22,78.91,2269,1228,1041,638,234,25,5,0,54.12,45.88,28.12,10.31,1.1,0.22,0,1812,1490,322,82.23,17.77,43276,910,652,258,71.65,28.35,152900,568
6037121600,121600,2841,1024,62,0,723,5,120,905,36.04,2.18,0,25.45,0.07,0.18,4.22,31.85,1858,451,1407,980,399,77,45,0,24.27,75.73,52.74,21.47,4.14,2.42,0,1179,1150,29,97.54,2.46,58162,806,705,101,87.47,12.53,186700,1302
6037121800,121800,7451,1097,287,18,459,14,156,5418,14.72,3.85,0.24,6.16,0.03,0.19,2.09,72.72,4113,2333,1780,1076,340,63,51,9,56.72,43.28,26.16,8.27,1.53,1.24,0.22,2824,2375,449,84.1,15.9,34918,1775,855,920,48.17,51.83,152600,683
6037121900,121900,4262,626,38,13,304,2,87,3190,14.69,0.89,0.31,7.13,0.05,0.05,2.04,74.85,2483,1279,1204,736,166,33,22,0,51.51,48.49,29.64,6.69,1.33,0.89,0,1506,1392,114,92.43,7.57,31635,1066,650,416,60.98,39.02,156900,627
6037122000,122000,5077,1760,84,7,1010,13,419,1780,34.67,1.65,0.14,19.89,0.08,0.26,8.25,35.06,3445,991,2454,1612,614,175,40,0,28.77,71.23,46.79,17.82,5.08,1.16,0,2284,1990,294,87.13,12.87,43728,1439,1057,382,73.45,26.55,178300,713
6037122110,122110,5421,596,84,4,347,10,63,4311,10.99,1.55,0.07,6.4,0.11,0.18,1.16,79.52,2945,1578,1367,778,221,67,56,0,53.58,46.42,26.42,7.5,2.28,1.9,0,2062,1808,254,87.68,12.32,29167,1315,434,881,33,67,136100,611
6037122120,122120,4761,438,60,2,228,3,88,3935,9.2,1.26,0.04,4.79,0.15,0.06,1.85,82.65,2558,1528,1030,543,190,97,61,29,59.73,40.27,21.23,7.43,3.79,2.38,1.13,1802,1623,179,90.07,9.93,40788,1052,631,421,59.98,40.02,152500,761
6037122200,122200,5607,868,97,19,275,4,76,4268,15.48,1.73,0.34,4.9,0,0.07,1.36,76.12,3028,1592,1436,858,228,54,13,0,52.58,47.42,28.34,7.53,1.78,0.43,0,2300,2053,247,89.26,10.74,37014,1459,666,793,45.65,54.35,141600,666
6037122410,122410,4041,310,141,7,91,1,35,3456,7.67,3.49,0.17,2.25,0,0.02,0.87,85.52,2022,1471,551,260,80,0,0,0,72.75,27.25,12.86,3.96,0,0,0,1417,1275,142,89.98,10.02,23682,1041,103,938,9.89,90.11,168200,527
6037122420,122420,5000,657,150,10,320,6,53,3797,13.14,3,0.2,6.4,0.14,0.12,1.06,75.94,2646,1460,1186,728,285,58,0,0,55.18,44.82,27.51,10.77,2.19,0,0,2032,1866,166,91.83,8.17,33000,1306,486,820,37.21,62.79,161000,596
6037123010,123010,4507,294,36,5,86,9,31,4041,6.52,0.8,0.11,1.91,0.11,0.2,0.69,89.66,2306,1648,658,312,69,10,6,0,71.47,28.53,13.53,2.99,0.43,0.26,0,1897,1639,258,86.4,13.6,33042,995,368,627,36.98,63.02,150400,638
6037123020,123020,3317,312,42,5,147,5,19,2786,9.41,1.27,0.15,4.43,0.03,0.15,0.57,83.99,1824,1199,625,313,79,0,0,0,65.73,34.27,17.16,4.33,0,0,0,1339,1181,158,88.2,11.8,40721,737,458,279,62.14,37.86,142800,666
6037123103,123103,4223,1015,168,11,202,8,152,2667,24.04,3.98,0.26,4.78,0,0.19,3.6,63.15,2515,1039,1476,996,391,95,26,0,41.31,58.69,39.6,15.55,3.78,1.03,0,2024,1828,196,90.32,9.68,34032,1450,548,902,37.79,62.21,142700,643
6037123104,123104,4774,1333,153,13,225,10,147,2891,27.92,3.2,0.27,4.71,0.04,0.21,3.08,60.56,2890,1220,1670,1105,365,118,50,0,42.21,57.79,38.24,12.63,4.08,1.73,0,2236,2118,118,94.72,5.28,35052,1548,415,1133,26.81,73.19,169500,615
6037123203,123203,4071,361,125,8,126,7,43,3390,8.87,3.07,0.2,3.1,0.27,0.17,1.06,83.27,1944,1353,591,400,144,36,16,8,69.6,30.4,20.58,7.41,1.85,0.82,0.41,1506,1265,241,84,16,22092,1057,174,883,16.46,83.54,150400,549
6037123204,123204,3479,424,92,15,87,7,89,2764,12.19,2.64,0.43,2.5,0.03,0.2,2.56,79.45,1808,1145,663,403,180,44,23,0,63.33,36.67,22.29,9.96,2.43,1.27,0,1270,1109,161,87.32,12.68,25855,911,162,749,17.78,82.22,184200,582
6037123205,123205,2700,325,31,2,78,14,68,2182,12.04,1.15,0.07,2.89,0,0.52,2.52,80.81,1494,897,597,358,83,15,0,0,60.04,39.96,23.96,5.56,1,0,0,1139,1047,92,91.92,8.08,27143,705,144,561,20.43,79.57,166300,663
6037123206,123206,3017,353,25,7,99,0,26,2507,11.7,0.83,0.23,3.28,0,0,0.86,83.1,1730,1080,650,354,110,37,25,0,62.43,37.57,20.46,6.36,2.14,1.45,0,1223,1109,114,90.68,9.32,25886,865,202,663,23.35,76.65,151700,406
6037123301,123301,4800,921,214,14,1341,3,105,2198,19.19,4.46,0.29,27.94,0.08,0.06,2.19,45.79,2843,936,1907,1370,805,154,62,16,32.92,67.08,48.19,28.32,5.42,2.18,0.56,2119,1961,158,92.54,7.46,39167,1484,682,802,45.96,54.04,167400,591
6037123303,123303,3317,752,87,2,237,1,143,2091,22.67,2.62,0.06,7.15,0.12,0.03,4.31,63.04,1814,846,968,649,309,54,18,0,46.64,53.36,35.78,17.03,2.98,0.99,0,1213,1126,87,92.83,7.17,30964,910,344,566,37.8,62.2,168900,641
6037123304,123304,4096,1038,186,8,278,12,175,2397,25.34,4.54,0.2,6.79,0.05,0.29,4.27,58.52,2482,1034,1448,930,304,131,73,22,41.66,58.34,37.47,12.25,5.28,2.94,0.89,1795,1669,126,92.98,7.02,30637,1281,337,944,26.31,73.69,185200,625
6037123410,123410,4487,1133,116,10,304,9,203,2696,25.25,2.59,0.22,6.78,0.36,0.2,4.52,60.08,2533,1288,1245,770,278,99,36,7,50.85,49.15,30.4,10.98,3.91,1.42,0.28,1747,1620,127,92.73,7.27,26188,1261,321,940,25.46,74.54,172000,609
6037123420,123420,4512,1133,71,16,208,21,213,2843,25.11,1.57,0.35,4.61,0.16,0.47,4.72,63.01,2518,1123,1395,911,287,91,43,0,44.6,55.4,36.18,11.4,3.61,1.71,0,1820,1620,200,89.01,10.99,25880,1266,467,799,36.89,63.11,159800,630
6037123510,123510,4872,1471,112,7,368,7,155,2741,30.19,2.3,0.14,7.55,0.23,0.14,3.18,56.26,2850,1286,1564,1076,504,155,26,12,45.12,54.88,37.75,17.68,5.44,0.91,0.42,2180,1908,272,87.52,12.48,35673,1442,441,1001,30.58,69.42,235000,594
6037123520,123520,3152,1010,109,4,117,9,97,1805,32.04,3.46,0.13,3.71,0.03,0.29,3.08,57.27,1735,659,1076,692,276,140,40,15,37.98,62.02,39.88,15.91,8.07,2.31,0.86,1341,1259,82,93.89,6.11,32214,946,312,634,32.98,67.02,200600,608
6037123601,123601,4988,2517,253,13,251,21,315,1614,50.46,5.07,0.26,5.03,0.08,0.42,6.32,32.36,3311,915,2396,1843,737,272,98,21,27.64,72.36,55.66,22.26,8.22,2.96,0.63,2327,2112,215,90.76,9.24,32059,1799,737,1062,40.97,59.03,194300,696
6037123602,123602,3461,1716,150,6,176,15,151,1240,49.58,4.33,0.17,5.09,0.2,0.43,4.36,35.83,2287,583,1704,1332,550,197,61,13,25.49,74.51,58.24,24.05,8.61,2.67,0.57,1867,1674,193,89.66,10.34,41031,1289,576,713,44.69,55.31,247800,658
6037123700,123700,4145,2173,124,6,309,25,317,1186,52.42,2.99,0.14,7.45,0.12,0.6,7.65,28.61,2803,669,2134,1490,567,177,60,11,23.87,76.13,53.16,20.23,6.31,2.14,0.39,1806,1680,126,93.02,6.98,35399,1478,785,693,53.11,46.89,181500,684
6037123800,123800,5710,3131,292,8,303,62,351,1550,54.83,5.11,0.14,5.31,0.23,1.09,6.15,27.15,3819,970,2849,2135,1031,395,114,29,25.4,74.6,55.9,27,10.34,2.99,0.76,2907,2662,245,91.57,8.43,36153,2272,815,1457,35.87,64.13,255000,682
6037123900,123900,6701,2737,415,22,453,24,274,2770,40.84,6.19,0.33,6.76,0.09,0.36,4.09,41.34,4394,1377,3017,2118,1066,326,127,38,31.34,68.66,48.2,24.26,7.42,2.89,0.86,3252,3003,249,92.34,7.66,36206,2446,952,1494,38.92,61.08,190500,729
6037124000,124000,4376,3447,128,6,161,37,98,496,78.77,2.93,0.14,3.68,0.07,0.85,2.24,11.33,3223,289,2934,2398,1247,406,158,27,8.97,91.03,74.4,38.69,12.6,4.9,0.84,2481,2308,173,93.03,6.97,44891,1978,1024,954,51.77,48.23,358400,769
6037124101,124101,7509,1486,331,14,283,8,380,4993,19.79,4.41,0.19,3.77,0.19,0.11,5.06,66.49,4327,2232,2095,1297,545,184,87,9,51.58,48.42,29.97,12.6,4.25,2.01,0.21,3251,2920,331,89.82,10.18,27655,2472,501,1971,20.27,79.73,155900,610
6037124102,124102,4101,1174,275,18,182,2,102,2339,28.63,6.71,0.44,4.44,0.22,0.05,2.49,57.03,2462,1019,1443,1050,347,95,46,7,41.39,58.61,42.65,14.09,3.86,1.87,0.28,1985,1755,230,88.41,11.59,29958,1501,332,1169,22.12,77.88,208300,627
6037124201,124201,3610,1042,107,12,215,8,108,2117,28.86,2.96,0.33,5.96,0.03,0.22,2.99,58.64,2206,919,1287,879,328,111,27,0,41.66,58.34,39.85,14.87,5.03,1.22,0,1464,1411,53,96.38,3.62,37679,1114,606,508,54.4,45.6,165300,681
6037124202,124202,6261,1053,283,21,271,17,176,4430,16.82,4.52,0.34,4.33,0.16,0.27,2.81,70.76,3476,1748,1728,1066,358,112,54,6,50.29,49.71,30.67,10.3,3.22,1.55,0.17,2627,2274,353,86.56,13.44,28652,1859,408,1451,21.95,78.05,141300,620
6037124300,124300,4319,945,118,18,169,6,100,2956,21.88,2.73,0.42,3.91,0.16,0.14,2.32,68.44,2528,1147,1381,890,310,68,23,0,45.37,54.63,35.21,12.26,2.69,0.91,0,1934,1725,209,89.19,10.81,32366,1293,427,866,33.02,66.98,168200,590
6037124400,124400,4157,2683,192,6,124,30,235,887,64.54,4.62,0.14,2.98,0,0.72,5.65,21.34,2809,636,2173,1694,825,289,100,15,22.64,77.36,60.31,29.37,10.29,3.56,0.53,2072,1925,147,92.91,7.09,46369,1653,744,909,45.01,54.99,265900,737
6037124500,124500,2882,1764,130,5,126,21,127,706,61.21,4.51,0.17,4.37,0.1,0.73,4.41,24.5,1939,207,1732,1378,778,341,115,41,10.68,89.32,71.07,40.12,17.59,5.93,2.11,1622,1525,97,94.02,5.98,46458,1160,588,572,50.69,49.31,296700,788
6037124600,124600,4270,3233,175,10,242,22,142,439,75.71,4.1,0.23,5.67,0.16,0.52,3.33,10.28,3263,245,3018,2599,1478,587,214,81,7.51,92.49,79.65,45.3,17.99,6.56,2.48,2402,2215,187,92.21,7.79,56250,2010,1057,953,52.59,47.41,311900,835
6037124700,124700,4636,3596,196,3,210,13,129,481,77.57,4.23,0.06,4.53,0.17,0.28,2.78,10.38,3547,271,3276,2738,1669,546,233,88,7.64,92.36,77.19,47.05,15.39,6.57,2.48,2790,2668,122,95.63,4.37,58839,2126,1045,1081,49.15,50.85,334800,943
6037124901,124901,6058,3783,397,13,302,25,230,1297,62.45,6.55,0.21,4.99,0.18,0.41,3.8,21.41,4648,783,3865,3084,1514,451,139,17,16.85,83.15,66.35,32.57,9.7,2.99,0.37,3568,3166,402,88.73,11.27,33181,2996,387,2609,12.92,87.08,188300,725
6037125100,125100,5581,3422,430,14,314,29,204,1163,61.32,7.7,0.25,5.63,0.09,0.52,3.66,20.84,4119,531,3588,2988,1614,438,134,63,12.89,87.11,72.54,39.18,10.63,3.25,1.53,3592,3303,289,91.95,8.05,42313,2830,730,2100,25.8,74.2,289200,698
6037125200,125200,3445,1839,177,4,151,8,108,1155,53.38,5.14,0.12,4.38,0.09,0.23,3.13,33.53,2518,467,2051,1581,605,107,23,6,18.55,81.45,62.79,24.03,4.25,0.91,0.24,2212,2032,180,91.86,8.14,39886,1653,533,1120,32.24,67.76,262000,687
6037125310,125310,3984,1115,200,12,100,14,77,2464,27.99,5.02,0.3,2.51,0.05,0.35,1.93,61.85,2433,1077,1356,780,341,108,32,0,44.27,55.73,32.06,14.02,4.44,1.32,0,1720,1561,159,90.76,9.24,32057,1293,369,924,28.54,71.46,192000,616
6037125320,125320,4425,1022,541,10,288,34,141,2386,23.1,12.23,0.23,6.51,0.07,0.77,3.19,53.92,2642,915,1727,1125,457,178,79,0,34.63,65.37,42.58,17.3,6.74,2.99,0,2023,1808,215,89.37,10.63,24496,1762,92,1670,5.22,94.78,121900,649
6037125400,125400,7495,3586,1219,30,517,29,268,1838,47.85,16.26,0.4,6.9,0.11,0.39,3.58,24.52,5635,810,4825,3863,2030,535,176,21,14.37,85.63,68.55,36.02,9.49,3.12,0.37,4729,4341,388,91.8,8.2,33153,3931,483,3448,12.29,87.71,219900,734
6037125500,125500,5948,3481,397,22,327,16,229,1473,58.52,6.67,0.37,5.5,0.05,0.27,3.85,24.76,4583,598,3985,3207,1778,404,113,0,13.05,86.95,69.98,38.8,8.82,2.47,0,3814,3315,499,86.92,13.08,40196,3097,661,2436,21.34,78.66,260700,756
6037125600,125600,2379,1847,95,12,124,3,61,236,77.64,3.99,0.5,5.21,0.04,0.13,2.56,9.92,1816,94,1722,1505,910,237,115,25,5.18,94.82,82.87,50.11,13.05,6.33,1.38,1496,1406,90,93.98,6.02,67697,1156,652,504,56.4,43.6,376100,843
6037127101,127101,6969,1626,374,12,514,21,229,4189,23.33,5.37,0.17,7.38,0.06,0.3,3.29,60.11,3935,1784,2151,1473,481,117,35,0,45.34,54.66,37.43,12.22,2.97,0.89,0,3056,2766,290,90.51,9.49,29234,2235,681,1554,30.47,69.53,165800,629
6037127102,127102,4940,909,361,4,516,5,182,2962,18.4,7.31,0.08,10.45,0.02,0.1,3.68,59.96,2802,1215,1587,1102,470,118,21,0,43.36,56.64,39.33,16.77,4.21,0.75,0,2074,1905,169,91.85,8.15,32930,1456,494,962,33.93,66.07,166000,627
6037127210,127210,5058,1170,409,13,387,15,183,2878,23.13,8.09,0.26,7.65,0.06,0.3,3.62,56.9,3116,1274,1842,1251,469,200,93,26,40.89,59.11,40.15,15.05,6.42,2.98,0.83,2457,2291,166,93.24,6.76,29337,1767,493,1274,27.9,72.1,162200,681
6037127220,127220,5020,945,263,16,480,13,177,3112,18.82,5.24,0.32,9.56,0.28,0.26,3.53,61.99,2887,1344,1543,1012,397,88,22,15,46.55,53.45,35.05,13.75,3.05,0.76,0.52,2041,1839,202,90.1,9.9,23956,1589,405,1184,25.49,74.51,159000,593
6037127300,127300,4975,1207,352,19,540,11,183,2648,24.26,7.08,0.38,10.85,0.3,0.22,3.68,53.23,2978,1043,1935,1271,573,108,27,9,35.02,64.98,42.68,19.24,3.63,0.91,0.3,2191,2070,121,94.48,5.52,33102,1735,485,1250,27.95,72.05,175900,623
6037127400,127400,4291,980,222,18,136,11,102,2814,22.84,5.17,0.42,3.17,0.19,0.26,2.38,65.58,2352,943,1409,836,242,97,16,11,40.09,59.91,35.54,10.29,4.12,0.68,0.47,1939,1781,158,91.85,8.15,32668,1280,376,904,29.38,70.62,169400,672
6037127510,127510,4261,1521,185,9,235,24,97,2188,35.7,4.34,0.21,5.52,0.05,0.56,2.28,51.35,2730,926,1804,1330,539,147,92,6,33.92,66.08,48.72,19.74,5.38,3.37,0.22,2057,1890,167,91.88,8.12,40701,1519,705,814,46.41,53.59,148600,675
6037127520,127520,3534,244,233,12,129,9,39,2865,6.9,6.59,0.34,3.65,0.08,0.25,1.1,81.07,1709,1100,609,303,86,28,24,0,64.37,35.63,17.73,5.03,1.64,1.4,0,1222,1061,161,86.82,13.18,21756,954,39,915,4.09,95.91,81200,586
6037127601,127601,5965,1251,534,12,471,31,195,3462,20.97,8.95,0.2,7.9,0.15,0.52,3.27,58.04,3478,1487,1991,1407,514,154,45,16,42.75,57.25,40.45,14.78,4.43,1.29,0.46,2472,2234,238,90.37,9.63,30860,1990,334,1656,16.78,83.22,210700,631
6037127602,127602,6490,1401,388,17,307,6,124,4234,21.59,5.98,0.26,4.73,0.2,0.09,1.91,65.24,3571,1580,1991,1455,564,178,71,23,44.25,55.75,40.74,15.79,4.98,1.99,0.64,2886,2591,295,89.78,10.22,32423,1991,475,1516,23.86,76.14,174300,683
