fips,tract_name,Geo_LOGRECNO,geo_tract,Geo_AREALAND,Geo_AREAWATR,Geo_GCUNI,total_hu,Geo_INTPTLAT,Geo_INTPTLON,total_pop,nhw,nhb,nhamin,nha,latino,pct_nhw,pct_nhb,pct_nhamin,pct_nha,pct_latino,ohu,ohu_oo,ohu_ro,pct_oo,pct_ro
6037119340,Census Tract 1193.40,317414,119340,122149,0,N,982,+34.2336090,-118.4519009,3884,86,77,1,50,3654,2.21,1.98,0.03,1.29,94.08,923,16,907,1.73,98.27
6037119341,Census Tract 1193.41,317416,119341,326387,0,Y,797,+34.2371667,-118.4458757,2719,262,94,1,817,1484,9.64,3.46,0.04,30.05,54.58,766,316,450,41.25,58.75
6037119342,Census Tract 1193.42,317418,119342,219079,0,Y,742,+34.2407688,-118.4472671,3180,151,112,10,318,2551,4.75,3.52,0.31,10,80.22,714,330,384,46.22,53.78
6037119400,Census Tract 1194,317420,119400,1117290,4267,N,1133,+34.2378874,-118.4353682,4987,385,64,16,376,4079,7.72,1.28,0.32,7.54,81.79,1088,883,205,81.16,18.84
6037119700,Census Tract 1197,317425,119700,1288667,21675,Y,1328,+34.2207731,-118.4257669,5045,1352,75,8,1122,2392,26.8,1.49,0.16,22.24,47.41,1294,1022,272,78.98,21.02
6037119800,Census Tract 1198,317429,119800,1236126,5942,N,1437,+34.2329132,-118.4291943,6108,545,62,5,673,4776,8.92,1.02,0.08,11.02,78.19,1393,1054,339,75.66,24.34
6037119900,Census Tract 1199,317435,119900,1052217,0,N,1225,+34.2278369,-118.4412802,4940,577,65,4,1049,3164,11.68,1.32,0.08,21.23,64.05,1190,902,288,75.8,24.2
6037120010,Census Tract 1200.10,317440,120010,553982,11621,N,696,+34.2191995,-118.4622655,2844,218,59,2,274,2216,7.67,2.07,0.07,9.63,77.92,671,394,277,58.72,41.28
6037120020,Census Tract 1200.20,317443,120020,537557,14554,N,1120,+34.2188235,-118.4548516,4057,203,84,12,615,3100,5,2.07,0.3,15.16,76.41,1040,205,835,19.71,80.29
6037120030,Census Tract 1200.30,317446,120030,358619,0,N,666,+34.2152447,-118.451843,2675,73,8,1,99,2483,2.73,0.3,0.04,3.7,92.82,609,42,567,6.9,93.1
6037120103,Census Tract 1201.03,317448,120103,138490,0,Y,865,+34.2297196,-118.4517984,3287,74,95,0,77,3021,2.25,2.89,0,2.34,91.91,794,45,749,5.67,94.33
6037120104,Census Tract 1201.04,317450,120104,453887,0,Y,764,+34.2239630,-118.4493666,2310,184,126,3,358,1599,7.97,5.45,0.13,15.5,69.22,726,83,643,11.43,88.57
6037120105,Census Tract 1201.05,317452,120105,550887,0,Y,864,+34.2340798,-118.4488025,2812,280,52,3,403,2043,9.96,1.85,0.11,14.33,72.65,830,297,533,35.78,64.22
6037120106,Census Tract 1201.06,317455,120106,205874,415,Y,1197,+34.2231020,-118.4563804,4417,206,93,3,624,3427,4.66,2.11,0.07,14.13,77.59,1118,80,1038,7.16,92.84
6037120107,Census Tract 1201.07,317457,120107,202442,4838,Y,1046,+34.2264190,-118.4563804,3818,203,78,5,202,3276,5.32,2.04,0.13,5.29,85.8,973,84,889,8.63,91.37
6037120108,Census Tract 1201.08,317459,120108,376444,10489,Y,1302,+34.2300529,-118.4563783,4838,301,183,16,310,3976,6.22,3.78,0.33,6.41,82.18,1218,478,740,39.24,60.76
6037120300,Census Tract 1203,317462,120300,1718660,0,N,1463,+34.2152914,-118.4408399,5531,898,86,12,1075,3381,16.24,1.55,0.22,19.44,61.13,1404,962,442,68.52,31.48
6037120400,Census Tract 1204,317467,120400,1065831,0,Y,2022,+34.2188821,-118.4323396,6272,1110,176,10,1283,3556,17.7,2.81,0.16,20.46,56.7,1946,654,1292,33.61,66.39
6037121010,Census Tract 1210.10,317472,121010,1919572,109621,N,1301,+34.2239130,-118.403944,4989,1203,49,16,523,3125,24.11,0.98,0.32,10.48,62.64,1256,829,427,66,34
6037121020,Census Tract 1210.20,317477,121020,824613,0,N,1046,+34.2121219,-118.4020625,3741,1002,59,4,369,2231,26.78,1.58,0.11,9.86,59.64,994,544,450,54.73,45.27
6037121101,Census Tract 1211.01,317481,121101,472269,0,Y,956,+34.2244170,-118.3654295,2932,504,58,5,284,2040,17.19,1.98,0.17,9.69,69.58,899,362,537,40.27,59.73
6037121102,Census Tract 1211.02,317484,121102,7458077,82268,Y,829,+34.2375326,-118.3841883,2721,926,24,3,151,1574,34.03,0.88,0.11,5.55,57.85,776,564,212,72.68,27.32
6037121210,Census Tract 1212.10,317488,121210,2005265,29716,Y,799,+34.2402959,-118.4039928,3122,343,33,9,497,2208,10.99,1.06,0.29,15.92,70.72,759,536,223,70.62,29.38
6037121221,Census Tract 1212.21,317491,121221,502183,0,Y,564,+34.2276073,-118.3955564,2365,183,28,4,142,1969,7.74,1.18,0.17,6,83.26,536,371,165,69.22,30.78
6037121222,Census Tract 1212.22,317494,121222,1339081,0,Y,1270,+34.2321411,-118.3919494,5293,342,165,6,231,4500,6.46,3.12,0.11,4.36,85.02,1198,431,767,35.98,64.02
6037121600,Census Tract 1216,317498,121600,1139281,0,N,851,+34.2110690,-118.4105915,3005,1107,54,3,668,1084,36.84,1.8,0.1,22.23,36.07,827,664,163,80.29,19.71
6037121801,Census Tract 1218.01,317501,121801,485688,0,Y,1215,+34.2114871,-118.3928771,3942,521,141,12,216,2990,13.22,3.58,0.3,5.48,75.85,1101,329,772,29.88,70.12
6037121802,Census Tract 1218.02,317504,121802,950331,0,Y,736,+34.2192112,-118.3913647,3525,611,196,8,279,2385,17.33,5.56,0.23,7.91,67.66,708,501,207,70.76,29.24
6037121900,Census Tract 1219,317508,121900,1685897,0,N,1072,+34.2178580,-118.3831998,4110,535,38,19,232,3239,13.02,0.92,0.46,5.64,78.81,1002,619,383,61.78,38.22
6037122000,Census Tract 1220,317512,122000,2888449,383148,N,1538,+34.2147689,-118.4183782,5446,2258,66,20,987,1987,41.46,1.21,0.37,18.12,36.49,1463,1099,364,75.12,24.88
6037122120,Census Tract 1221.20,317516,122120,719823,0,N,1132,+34.2107757,-118.3719094,5000,365,34,10,243,4305,7.3,0.68,0.2,4.86,86.1,1095,612,483,55.89,44.11
6037122121,Census Tract 1221.21,317519,122121,411958,0,Y,738,+34.2142143,-118.3705556,2833,283,37,1,232,2248,9.99,1.31,0.04,8.19,79.35,703,321,382,45.66,54.34
6037122122,Census Tract 1221.22,317522,122122,1017063,15394,Y,660,+34.2197648,-118.3736105,2439,307,108,8,41,1959,12.59,4.43,0.33,1.68,80.32,619,123,496,19.87,80.13
6037122200,Census Tract 1222,317526,122200,1703897,0,Y,973,+34.2143159,-118.3594527,4141,370,28,5,128,3577,8.94,0.68,0.12,3.09,86.38,921,501,420,54.4,45.6
6037122410,Census Tract 1224.10,317530,122410,707000,0,N,1137,+34.2044832,-118.3919739,3794,289,174,1,126,3157,7.62,4.59,0.03,3.32,83.21,1046,111,935,10.61,89.39
6037122420,Census Tract 1224.20,317533,122420,862717,0,N,1350,+34.2036100,-118.3832842,5050,469,158,3,322,4037,9.29,3.13,0.06,6.38,79.94,1304,460,844,35.28,64.72
6037123010,Census Tract 1230.10,317536,123010,1015849,0,N,1038,+34.2027436,-118.3745717,4580,236,43,11,76,4142,5.15,0.94,0.24,1.66,90.44,986,345,641,34.99,65.01
6037123020,Census Tract 1230.20,317539,123020,565647,0,N,781,+34.2047368,-118.3664946,3432,219,20,0,144,3019,6.38,0.58,0,4.2,87.97,741,476,265,64.24,35.76
6037123103,Census Tract 1231.03,317542,123103,901100,1374,N,1523,+34.1921320,-118.365403,4165,1056,116,6,296,2586,25.35,2.79,0.14,7.11,62.09,1437,564,873,39.25,60.75
6037123104,Census Tract 1231.04,317545,123104,781693,0,N,1605,+34.1828906,-118.3650028,4596,1131,160,16,247,2924,24.61,3.48,0.35,5.37,63.62,1516,406,1110,26.78,73.22
6037123203,Census Tract 1232.03,317549,123203,583708,3900,N,1098,+34.1967006,-118.3916113,3765,349,149,5,125,3080,9.27,3.96,0.13,3.32,81.81,1035,135,900,13.04,86.96
6037123204,Census Tract 1232.04,317553,123204,324206,0,N,1056,+34.1939360,-118.3943295,3449,466,136,2,112,2678,13.51,3.94,0.06,3.25,77.65,993,197,796,19.84,80.16
6037123205,Census Tract 1232.05,317556,123205,757734,0,N,737,+34.1945637,-118.3835614,2645,285,62,2,71,2194,10.78,2.34,0.08,2.68,82.95,702,126,576,17.95,82.05
6037123206,Census Tract 1232.06,317559,123206,602850,0,N,910,+34.1937075,-118.3748665,2945,255,70,3,94,2504,8.66,2.38,0.1,3.19,85.03,880,186,694,21.14,78.86
6037123301,Census Tract 1233.01,317561,123301,1303615,0,N,1565,+34.2003101,-118.4001225,4559,1032,216,9,1140,2077,22.64,4.74,0.2,25.01,45.56,1504,674,830,44.81,55.19
6037123303,Census Tract 1233.03,317565,123303,633404,0,N,951,+34.1972751,-118.4116037,3301,876,98,0,258,1988,26.54,2.97,0,7.82,60.22,919,310,609,33.73,66.27
6037123304,Census Tract 1233.04,317568,123304,879085,0,N,1721,+34.1965389,-118.4060882,4687,1839,152,6,202,2381,39.24,3.24,0.13,4.31,50.8,1647,294,1353,17.85,82.15
6037123410,Census Tract 1234.10,317572,123410,488726,8391,N,1294,+34.1993793,-118.4214325,4247,1350,123,5,248,2428,31.79,2.9,0.12,5.84,57.17,1225,300,925,24.49,75.51
6037123420,Census Tract 1234.20,317575,123420,778597,8126,N,1419,+34.1930330,-118.4146718,4638,1521,92,10,288,2641,32.79,1.98,0.22,6.21,56.94,1355,473,882,34.91,65.09
6037123510,Census Tract 1235.10,317579,123510,788312,10153,N,1623,+34.1953384,-118.4290714,4753,1763,135,6,370,2371,37.09,2.84,0.13,7.78,49.88,1523,441,1082,28.96,71.04
6037123520,Census Tract 1235.20,317582,123520,502129,8704,N,857,+34.1884912,-118.423608,2567,979,66,4,120,1326,38.14,2.57,0.16,4.67,51.66,820,299,521,36.46,63.54
6037123601,Census Tract 1236.01,317584,123601,1504233,28231,N,1895,+34.1774941,-118.4162038,4995,2760,203,11,237,1664,55.26,4.06,0.22,4.74,33.31,1789,736,1053,41.14,58.86
6037123602,Census Tract 1236.02,317588,123602,927744,0,N,1332,+34.1812199,-118.4263255,3332,1662,100,5,211,1266,49.88,3,0.15,6.33,38,1257,551,706,43.83,56.17
6037123700,Census Tract 1237,317592,123700,952358,0,N,1547,+34.1848596,-118.4095169,4114,2332,127,4,317,1212,56.68,3.09,0.1,7.71,29.46,1458,747,711,51.23,48.77
6037123800,Census Tract 1238,317597,123800,1289554,0,N,2396,+34.1797368,-118.4014361,5531,3339,244,15,269,1494,60.37,4.41,0.27,4.86,27.01,2253,776,1477,34.44,65.56
6037123901,Census Tract 1239.01,317601,123901,1291684,0,Y,1532,+34.1854544,-118.3938003,4500,1498,191,11,242,2461,33.29,4.24,0.24,5.38,54.69,1452,537,915,36.98,63.02
6037123902,Census Tract 1239.02,317605,123902,664413,0,Y,1114,+34.1758783,-118.3922288,2561,1314,124,7,275,758,51.31,4.84,0.27,10.74,29.6,1068,429,639,40.17,59.83
6037124000,Census Tract 1240,317608,124000,1333420,16657,N,2160,+34.1619336,-118.4045529,4550,3480,159,4,200,552,76.48,3.49,0.09,4.4,12.13,2050,1069,981,52.15,47.85
6037124102,Census Tract 1241.02,317613,124102,649221,0,N,1433,+34.1757824,-118.3833988,3549,1123,200,3,223,1889,31.64,5.64,0.08,6.28,53.23,1336,337,999,25.22,74.78
6037124103,Census Tract 1241.03,317617,124103,323950,0,Y,607,+34.1884919,-118.3834122,2030,371,37,2,69,1523,18.28,1.82,0.1,3.4,75.02,575,203,372,35.3,64.7
6037124104,Census Tract 1241.04,317620,124104,324443,0,Y,999,+34.1848613,-118.38341,2439,661,163,4,82,1471,27.1,6.68,0.16,3.36,60.31,963,149,814,15.47,84.53
6037124105,Census Tract 1241.05,317623,124105,324531,0,Y,925,+34.1812289,-118.3834061,2658,777,108,3,106,1602,29.23,4.06,0.11,3.99,60.27,888,148,740,16.67,83.33
6037124201,Census Tract 1242.01,317626,124201,972593,0,N,1140,+34.1848664,-118.3746763,3506,1073,85,5,240,2029,30.6,2.42,0.14,6.85,57.87,1094,590,504,53.93,46.07
6037124203,Census Tract 1242.03,317630,124203,324262,0,Y,876,+34.1776041,-118.374665,2748,445,67,10,101,2080,16.19,2.44,0.36,3.68,75.69,823,225,598,27.34,72.66
6037124204,Census Tract 1242.04,317633,124204,324350,0,Y,1076,+34.1739725,-118.3746553,3071,712,143,9,163,1963,23.18,4.66,0.29,5.31,63.92,1020,159,861,15.59,84.41
6037124300,Census Tract 1243,317636,124300,891001,0,N,1385,+34.1757378,-118.3642963,4046,891,101,8,176,2816,22.02,2.5,0.2,4.35,69.6,1306,434,872,33.23,66.77
6037124400,Census Tract 1244,317640,124400,961438,14164,N,1723,+34.1739658,-118.4114177,4192,2981,138,8,144,820,71.11,3.29,0.19,3.44,19.56,1636,780,856,47.68,52.32
6037124500,Census Tract 1245,317644,124500,807912,0,N,1243,+34.1722741,-118.4267703,2779,1772,98,11,182,624,63.76,3.53,0.4,6.55,22.45,1169,597,572,51.07,48.93
6037124600,Census Tract 1246,317647,124600,1120027,0,N,1398,+34.1620692,-118.4269321,3123,2154,135,4,239,484,68.97,4.32,0.13,7.65,15.5,1338,671,667,50.15,49.85
6037124700,Census Tract 1247,317651,124700,1347603,14339,N,2222,+34.1621485,-118.414869,4796,3516,237,3,287,611,73.31,4.94,0.06,5.98,12.74,2098,1016,1082,48.43,51.57
6037124902,Census Tract 1249.02,317656,124902,338586,0,Y,1608,+34.1702439,-118.4008746,2766,1598,181,7,200,679,57.77,6.54,0.25,7.23,24.55,1459,204,1255,13.98,86.02
6037124903,Census Tract 1249.03,317658,124903,311404,0,Y,1703,+34.1666099,-118.4008675,3262,2096,204,11,144,668,64.26,6.25,0.34,4.41,20.48,1553,200,1353,12.88,87.12
6037125100,Census Tract 1251,317661,125100,1298670,0,N,2971,+34.1648811,-118.3921251,5431,3496,367,10,306,1056,64.37,6.76,0.18,5.63,19.44,2701,740,1961,27.4,72.6
6037125200,Census Tract 1252,317666,125200,1303248,498,N,1754,+34.1656901,-118.3839912,3524,1922,179,24,215,1057,54.54,5.08,0.68,6.1,29.99,1624,543,1081,33.44,66.56
6037125310,Census Tract 1253.10,317670,125310,1053791,0,N,2168,+34.1695168,-118.366031,4750,1723,381,9,248,2255,36.27,8.02,0.19,5.22,47.47,1967,363,1604,18.45,81.55
6037125320,Census Tract 1253.20,317674,125320,632474,0,N,2753,+34.1666765,-118.3701944,4843,1863,482,9,517,1761,38.47,9.95,0.19,10.68,36.36,2337,143,2194,6.12,93.88
6037125401,Census Tract 1254.01,317677,125401,397783,0,Y,2334,+34.1626066,-118.3743046,4024,1878,577,10,285,1101,46.67,14.34,0.25,7.08,27.36,2162,96,2066,4.44,95.56
6037125402,Census Tract 1254.02,317680,125402,696294,0,Y,2011,+34.1566827,-118.3740062,3544,2123,336,7,232,710,59.9,9.48,0.2,6.55,20.03,1852,475,1377,25.65,74.35
6037125501,Census Tract 1255.01,317684,125501,464096,0,Y,1668,+34.1622937,-118.3657855,3077,1653,221,7,214,898,53.72,7.18,0.23,6.95,29.18,1565,274,1291,17.51,82.49
6037125502,Census Tract 1255.02,317687,125502,522862,0,Y,1796,+34.1566286,-118.3655446,3083,1952,244,8,253,493,63.31,7.91,0.26,8.21,15.99,1687,363,1324,21.52,78.48
6037125600,Census Tract 1256,317690,125600,1022624,0,N,1287,+34.1578941,-118.3568613,2657,1901,113,4,167,363,71.55,4.25,0.15,6.29,13.66,1217,649,568,53.33,46.67
6037127102,Census Tract 1271.02,317694,127102,859240,0,N,1514,+34.2060073,-118.4445253,4726,1026,271,4,412,2925,21.71,5.73,0.08,8.72,61.89,1406,456,950,32.43,67.57
6037127103,Census Tract 1271.03,317697,127103,280064,5981,Y,1173,+34.2043745,-118.4301703,2939,762,153,0,152,1812,25.93,5.21,0,5.17,61.65,1088,200,888,18.38,81.62
6037127104,Census Tract 1271.04,317699,127104,707824,0,Y,1234,+34.2051758,-118.4357986,3573,1156,165,6,281,1875,32.35,4.62,0.17,7.86,52.48,1132,479,653,42.31,57.69
6037127210,Census Tract 1272.10,317702,127210,1539753,1672,N,1885,+34.2066365,-118.4596472,5531,1104,340,8,570,3411,19.96,6.15,0.14,10.31,61.67,1760,493,1267,28.01,71.99
6037127220,Census Tract 1272.20,317706,127220,652900,0,N,1658,+34.2047824,-118.4531264,4931,946,239,10,511,3145,19.18,4.85,0.2,10.36,63.78,1585,412,1173,25.99,74.01
6037127300,Census Tract 1273,317709,127300,1055504,0,N,1761,+34.2084003,-118.4697535,4460,1329,351,12,437,2184,29.8,7.87,0.27,9.8,48.97,1637,519,1118,31.7,68.3
6037127400,Census Tract 1274,317712,127400,2161307,24068,Y,1809,+34.2102531,-118.4782103,5818,892,289,8,275,4259,15.33,4.97,0.14,4.73,73.2,1719,412,1307,23.97,76.03
6037127520,Census Tract 1275.20,317717,127520,363718,0,N,1239,+34.2184163,-118.4697511,4045,251,122,6,263,3318,6.21,3.02,0.15,6.5,82.03,1163,36,1127,3.1,96.9
6037127603,Census Tract 1276.03,317720,127603,432975,0,Y,897,+34.1957245,-118.4800026,2938,411,125,8,168,2190,13.99,4.25,0.27,5.72,74.54,843,184,659,21.83,78.17
6037127604,Census Tract 1276.04,317723,127604,435348,0,Y,1204,+34.1993151,-118.479788,2939,817,201,4,269,1562,27.8,6.84,0.14,9.15,53.15,1137,220,917,19.35,80.65
6037127605,Census Tract 1276.05,317725,127605,644917,3699,Y,1117,+34.1897270,-118.4847378,3549,504,208,5,206,2579,14.2,5.86,0.14,5.8,72.67,1062,162,900,15.25,84.75
6037127606,Census Tract 1276.06,317728,127606,546172,0,Y,1107,+34.1902662,-118.4777891,3164,766,168,8,224,1925,24.21,5.31,0.25,7.08,60.84,1042,363,679,34.84,65.16
6037127711,Census Tract 1277.11,317731,127711,945183,0,Y,1187,+34.1879585,-118.4698195,3356,1059,147,11,210,1854,31.56,4.38,0.33,6.26,55.24,1114,446,668,40.04,59.96
6037127712,Census Tract 1277.12,317734,127712,567627,0,Y,1166,+34.1974208,-118.4700785,2991,737,182,6,224,1785,24.64,6.08,0.2,7.49,59.68,1060,255,805,24.06,75.94
6037127803,Census Tract 1278.03,317737,127803,640872,0,Y,1379,+34.1975155,-118.4530799,4037,854,144,6,314,2633,21.15,3.57,0.15,7.78,65.22,1263,312,951,24.7,75.3
6037127804,Census Tract 1278.04,317740,127804,638158,0,Y,1546,+34.1974926,-118.4618228,3933,1103,269,12,451,2001,28.04,6.84,0.31,11.47,50.88,1425,415,1010,29.12,70.88
6037127805,Census Tract 1278.05,317742,127805,614498,0,Y,1202,+34.1921963,-118.4576889,3768,1042,162,8,224,2274,27.65,4.3,0.21,5.94,60.35,1136,278,858,24.47,75.53
6037127806,Census Tract 1278.06,317746,127806,683182,0,Y,1263,+34.1885731,-118.4572359,3447,810,199,9,264,2096,23.5,5.77,0.26,7.66,60.81,1200,270,930,22.5,77.5
6037127910,Census Tract 1279.10,317750,127910,649792,0,N,1569,+34.1975649,-118.4443624,4769,964,238,1,247,3201,20.21,4.99,0.02,5.18,67.12,1454,237,1217,16.3,83.7
6037127920,Census Tract 1279.20,317753,127920,648714,0,N,1312,+34.1975655,-118.4356225,4100,1385,113,4,243,2237,33.78,2.76,0.1,5.93,54.56,1244,484,760,38.91,61.09
6037128101,Census Tract 1281.01,317756,128101,648896,0,Y,1262,+34.1902993,-118.4356174,3738,1571,119,1,171,1775,42.03,3.18,0.03,4.57,47.49,1211,487,724,40.21,59.79
6037128102,Census Tract 1281.02,317759,128102,648807,0,Y,1475,+34.1902959,-118.4443506,4795,871,277,10,288,3265,18.16,5.78,0.21,6.01,68.09,1387,271,1116,19.54,80.46
6037128210,Census Tract 1282.10,317762,128210,549953,0,N,1541,+34.1835838,-118.4443453,4822,533,213,11,182,3814,11.05,4.42,0.23,3.77,79.1,1429,74,1355,5.18,94.82
6037128220,Census Tract 1282.20,317765,128220,555583,0,N,1205,+34.1835533,-118.4355767,3011,1353,124,3,136,1340,44.94,4.12,0.1,4.52,44.5,1131,355,776,31.39,68.61
6037128302,Census Tract 1283.02,317768,128302,688873,0,N,1488,+34.1838638,-118.4605367,4688,610,183,10,169,3648,13.01,3.9,0.21,3.6,77.82,1382,244,1138,17.66,82.34
6037128303,Census Tract 1283.03,317771,128303,413941,0,N,1127,+34.1830757,-118.4523813,3982,289,106,10,134,3402,7.26,2.66,0.25,3.37,85.43,1056,81,975,7.67,92.33
6037128400,Census Tract 1284,317774,128400,1725900,0,N,1723,+34.1765494,-118.4588522,4114,2076,167,12,246,1489,50.46,4.06,0.29,5.98,36.19,1654,806,848,48.73,51.27
6037128500,Census Tract 1285,317779,128500,973791,0,N,2111,+34.1703043,-118.4443439,4015,2637,247,7,304,688,65.68,6.15,0.17,7.57,17.14,1945,760,1185,39.07,60.93
6037128601,Census Tract 1286.01,317782,128601,681886,0,Y,1702,+34.1784585,-118.4410821,4288,1732,192,7,151,2082,40.39,4.48,0.16,3.52,48.55,1609,328,1281,20.39,79.61
6037128602,Census Tract 1286.02,317785,128602,1134339,0,Y,1411,+34.1712144,-118.4356063,3189,2235,116,1,171,562,70.08,3.64,0.03,5.36,17.62,1343,747,596,55.62,44.38
6037128702,Census Tract 1287.02,317789,128702,1642310,18541,N,2844,+34.1608690,-118.439318,5639,3951,341,16,388,760,70.07,6.05,0.28,6.88,13.48,2705,1017,1688,37.6,62.4
6037128801,Census Tract 1288.01,317794,128801,492122,0,Y,1964,+34.1682378,-118.4651573,3307,2002,321,4,333,489,60.54,9.71,0.12,10.07,14.79,1825,533,1292,29.21,70.79
6037128802,Census Tract 1288.02,317797,128802,971147,0,Y,2184,+34.1684788,-118.4552597,4325,2718,264,12,380,797,62.84,6.1,0.28,8.79,18.43,2016,639,1377,31.7,68.3
6037128910,Census Tract 1289.10,317801,128910,1298080,38625,N,1937,+34.1616765,-118.4585185,4083,2666,287,2,325,581,65.3,7.03,0.05,7.96,14.23,1824,830,994,45.5,54.5
6037131010,Census Tract 1310.10,317805,131010,1056711,9980,N,2090,+34.2147350,-118.5382539,6409,1361,266,8,983,3570,21.24,4.15,0.12,15.34,55.7,1966,535,1431,27.21,72.79
6037131020,Census Tract 1310.20,317808,131020,1428938,16025,N,1613,+34.2001766,-118.5395023,5698,1215,152,4,626,3585,21.32,2.67,0.07,10.99,62.92,1531,835,696,54.54,45.46
6037131100,Census Tract 1311,317812,131100,1101840,0,N,1063,+34.2146245,-118.5056231,3252,1391,129,11,257,1387,42.77,3.97,0.34,7.9,42.65,1020,848,172,83.14,16.86
6037131200,Census Tract 1312,317816,131200,1128420,0,N,1229,+34.2147262,-118.514231,3429,1500,117,10,398,1246,43.74,3.41,0.29,11.61,36.34,1150,848,302,73.74,26.26
6037131300,Census Tract 1313,317820,131300,1118011,0,N,1220,+34.2146599,-118.5229633,4902,1023,100,11,609,3059,20.87,2.04,0.22,12.42,62.4,1177,931,246,79.1,20.9
6037131400,Census Tract 1314,317825,131400,1107141,0,N,1913,+34.2145917,-118.5316957,5897,1672,356,10,924,2767,28.35,6.04,0.17,15.67,46.92,1833,965,868,52.65,47.35
6037131600,Census Tract 1316,317828,131600,2184453,6443,N,1500,+34.2147180,-118.551356,5494,1587,138,9,650,2993,28.89,2.51,0.16,11.83,54.48,1427,1073,354,75.19,24.81
6037131701,Census Tract 1317.01,317833,131701,659667,0,Y,1757,+34.2046643,-118.5578906,4541,1399,298,7,959,1728,30.81,6.56,0.15,21.12,38.05,1630,762,868,46.75,53.25
6037131702,Census Tract 1317.02,317836,131702,717310,4766,Y,1201,+34.2035942,-118.5476933,3751,1019,197,5,473,1993,27.17,5.25,0.13,12.61,53.13,1146,702,444,61.26,38.74
6037131800,Census Tract 1318,317839,131800,1315590,0,N,1643,+34.2047091,-118.527308,5341,1267,137,16,776,3027,23.72,2.57,0.3,14.53,56.67,1528,725,803,47.45,52.55
6037131900,Census Tract 1319,317842,131900,1318214,0,N,1359,+34.2047193,-118.5098593,4210,1549,124,12,378,2046,36.79,2.95,0.29,8.98,48.6,1294,1014,280,78.36,21.64
6037132001,Census Tract 1320.01,317847,132001,968647,0,Y,1166,+34.1920691,-118.514195,3202,1666,108,8,243,1067,52.03,3.37,0.25,7.59,33.32,1111,730,381,65.71,34.29
6037132002,Census Tract 1320.02,317851,132002,1600214,0,Y,1101,+34.1948951,-118.507196,3299,1566,85,11,254,1305,47.47,2.58,0.33,7.7,39.56,1065,747,318,70.14,29.86
6037132101,Census Tract 1321.01,317855,132101,810523,0,Y,1587,+34.1902625,-118.4956552,4259,1341,282,5,357,2148,31.49,6.62,0.12,8.38,50.43,1504,624,880,41.49,58.51
6037132102,Census Tract 1321.02,317859,132102,1371328,0,Y,2086,+34.2020955,-118.497369,5310,1859,246,10,568,2474,35.01,4.63,0.19,10.7,46.59,1957,1057,900,54.01,45.99
6037132300,Census Tract 1323,317863,132300,1278601,0,N,2399,+34.1974433,-118.5273253,6494,1666,190,22,763,3561,25.65,2.93,0.34,11.75,54.84,2281,725,1556,31.78,68.22
6037132501,Census Tract 1325.01,317867,132501,699531,4303,Y,1162,+34.1968245,-118.548597,3763,1363,114,6,408,1798,36.22,3.03,0.16,10.84,47.78,1074,541,533,50.37,49.63
6037132502,Census Tract 1325.02,317870,132502,614444,10361,Y,1328,+34.1911391,-118.5469513,3672,1598,126,5,345,1470,43.52,3.43,0.14,9.4,40.03,1277,732,545,57.32,42.68
6037132700,Census Tract 1327,317873,132700,1310876,10477,N,1509,+34.1888959,-118.5257626,4912,1429,128,7,290,2949,29.09,2.61,0.14,5.9,60.04,1461,794,667,54.35,45.65
6037132900,Census Tract 1329,317878,132900,1184827,9259,N,1329,+34.1831957,-118.5281458,3461,2147,101,15,277,766,62.03,2.92,0.43,8,22.13,1275,796,479,62.43,37.57
6037133000,Census Tract 1330,317881,133000,997190,5043,N,1263,+34.1960820,-118.5571125,4449,1215,138,4,511,2489,27.31,3.1,0.09,11.49,55.95,1199,904,295,75.4,24.6
6037133100,Census Tract 1331,317885,133100,1511322,8713,N,2116,+34.1852284,-118.5442623,5446,2748,199,9,472,1804,50.46,3.65,0.17,8.67,33.13,1936,859,1077,44.37,55.63
6037134001,Census Tract 1340.01,317890,134001,581333,2186,Y,955,+34.2029146,-118.5917267,3765,334,101,1,442,2840,8.87,2.68,0.03,11.74,75.43,912,360,552,39.47,60.53
6037134002,Census Tract 1340.02,317893,134002,740802,12731,Y,1045,+34.2026924,-118.5855271,3372,615,103,9,513,2057,18.24,3.05,0.27,15.21,61,980,467,513,47.65,52.35
6037134101,Census Tract 1341.01,317896,134101,1065777,0,N,1479,+34.2143034,-118.5666433,4922,1299,179,4,1264,2021,26.39,3.64,0.08,25.68,41.06,1410,939,471,66.6,33.4
6037134103,Census Tract 1341.03,317899,134103,1040918,9621,N,1334,+34.2185595,-118.5814401,4193,1404,195,6,744,1760,33.48,4.65,0.14,17.74,41.97,1276,844,432,66.14,33.86
