Geo_QName,Geo_NAME,Geo_FIPS,Geo_CT,00P,00WNH,00BNH,00ANH,00L,00WNH_P,00BNH_P,00ANH_P,00L_P,00O25,00COL,00COL_P,00O16,00U,00U_P,00INC,00OHU,00OO,00RO,00OO_P,00RO_P,00VAL,00RENT
"Census Tract 9200.23, Los Angeles County, California",Census Tract 9200.23,6037920023,920023,2247,1497,41,14,620,66.62,1.82,0.62,27.59,1369,261,19.06501096,1073,66,6.15,54680.55827,713,633,80,88.78,11.22,199999,631.5
"Census Tract 9200.26, Los Angeles County, California",Census Tract 9200.26,6037920026,920026,446,356.3642,5.368421,5.058947,73.01684,79.9,1.2,1.13,16.37,254.7157895,1.296842105,0.509132986,210.6547368,22.01684211,10.45,80389.03042,153.3578947,116.0926316,37.26526316,75.7,24.3,330673.7378,1193.666667
"Census Tract 9200.28, Los Angeles County, California",Census Tract 9200.28,6037920028,920028,1940.201,1393.512,19.32208,89.62883,379.3198,71.82,1,4.62,19.55,1096.772195,277.009952,25.25683578,979.9899905,62.55214406,6.38,74116.35276,556.1525835,521.0137863,35.13879713,93.68,6.32,198181.7809,1178.028042
"Census Tract 9200.29, Los Angeles County, California",Census Tract 9200.29,6037920029,920029,3169.799,2211.488,83.67792,163.3712,602.6802,69.77,2.64,5.15,19.01,2019.227805,781.990048,38.72718303,1816.01001,143.4478559,7.9,60424.7331,1078.847417,782.9862137,295.8612029,72.58,27.42,179351.5749,783.4391892
"Census Tract 9200.30, Los Angeles County, California",Census Tract 9200.30,6037920030,920030,5584,3537,228,420,1158,63.34,4.08,7.52,20.74,3316,1461,44.05910736,3060,100,3.27,66557.34055,1870,1324,546,70.8,29.2,217235.6703,1024.015228
"Census Tract 9200.31, Los Angeles County, California",Census Tract 9200.31,6037920031,920031,4702.033,3507.027,92.00052,233.001,762.0043,74.59,1.96,4.96,16.21,3775.015536,900.0053031,23.84110197,1891.019172,117.0005174,6.19,38215.62371,2341.009198,2065.007459,276.001739,88.21,11.79,148101.9399,797.8343896
"Census Tract 9200.32, Los Angeles County, California",Census Tract 9200.32,6037920032,920032,1657,1111,92,116,281,67.05,5.55,7,16.96,954,352,36.89727463,757,16,2.11,106437.9397,451,444,7,98.45,1.55,297663.2161,0
"Census Tract 9200.33, Los Angeles County, California",Census Tract 9200.33,6037920033,920033,468,358.6358,24.63158,3.941053,67.98316,76.63,5.26,0.84,14.53,315.2842105,86.70315789,27.5,244.3452632,67.98315789,27.82,60604.11112,157.6421053,139.9073684,17.73473684,88.75,11.25,206154.055,0
"Census Tract 9200.34, Los Angeles County, California",Census Tract 9200.34,6037920034,920034,2673,1780,89,132,552,66.59,3.33,4.94,20.65,1647,502,30.47965999,1431,77,5.38,59017.08913,895,670,225,74.86,25.14,202712.0287,648.3194444
"Census Tract 9200.35, Los Angeles County, California",Census Tract 9200.35,6037920035,920035,6626,3591,151,313,2340,54.2,2.28,4.72,35.32,3863,981,25.3947709,3389,114,3.36,55845.12754,1997,1487,510,74.46,25.54,165503.3097,936.5625
"Census Tract 9200.36, Los Angeles County, California",Census Tract 9200.36,6037920036,920036,3259,1734,31,117,1272,53.21,0.95,3.59,39.03,1877,370,19.71230687,1619,84,5.19,52370.22759,973,646,327,66.39,33.61,179967.3899,731.6458333
"Census Tract 9200.37, Los Angeles County, California",Census Tract 9200.37,6037920037,920037,5505.952,3101.077,386.8886,288.426,1445.114,56.32,7.03,5.24,26.25,3161.745467,879.201948,27.80748663,3190.588065,235.7136444,7.39,51038.18296,2130.373951,375.9483443,1754.425607,17.65,82.35,1,1045.738064
"Census Tract 9200.38, Los Angeles County, California",Census Tract 9200.38,6037920038,920038,4256,2620,157,132,1192,61.56,3.69,3.1,28.01,2664,644,24.17417417,2348,106,4.51,39448.57143,1728,835,893,48.32,51.68,119331.2712,805.2317073
"Census Tract 9200.39, Los Angeles County, California",Census Tract 9200.39,6037920039,920039,1929,1460,28,175,202,75.69,1.45,9.07,10.47,1151,549,47.69765421,966,56,5.8,86460.70515,579,540,39,93.26,6.74,266892.9457,1210.09375
"Census Tract 9200.40, Los Angeles County, California",Census Tract 9200.40,6037920040,920040,2043,1582,77,90,216,77.44,3.77,4.41,10.57,1296,454,35.0308642,1105,78,7.06,63141.98111,693,426,267,61.47,38.53,233467.5673,1158.355263
"Census Tract 9200.41, Los Angeles County, California",Census Tract 9200.41,6037920041,920041,1335.048,857.9234,39.11136,55.57402,319.8864,64.26,2.93,4.16,23.96,707.2545333,145.798052,20.61465076,609.4119354,17.28635558,2.84,65272.36641,387.6260491,321.0516557,66.57439341,82.83,17.17,171170.5749,1308.992311
"Census Tract 9200.42, Los Angeles County, California",Census Tract 9200.42,6037920042,920042,5026,3305,222,278,988,65.76,4.42,5.53,19.66,3304,1424,43.09927361,2924,156,5.34,57866.7562,1905,1316,589,69.08,30.92,186111.2203,1085.825532
"Census Tract 9200.43, Los Angeles County, California",Census Tract 9200.43,6037920043,920043,1229,956,28,77,134,77.79,2.28,6.27,10.9,767,601,78.35723598,647,46,7.11,105572.1754,366,338,28,92.35,7.65,538047.1751,0
"Census Tract 9200.44, Los Angeles County, California",Census Tract 9200.44,6037920044,920044,2600,1927.853,42.53651,204.9486,340.9951,74.15,1.64,7.88,13.12,1533.423472,743.158464,48.46400734,1399.83775,55.54353705,3.97,80662.51618,794.4835046,714.3320714,80.15143321,89.91,10.09,235625.2432,1268.368852
"Census Tract 9200.45, Los Angeles County, California",Census Tract 9200.45,6037920045,920045,4796,3556.147,78.46349,378.0514,629.0049,74.15,1.64,7.88,13.12,2828.576528,1370.841536,48.46400734,2582.16225,102.456463,3.97,80662.51618,1465.516495,1317.667929,147.8485668,89.91,10.09,235625.2432,1268.368852
"Census Tract 9201.02, Los Angeles County, California",Census Tract 9201.02,6037920102,920102,3701.053,2396.649,131.4454,176.4973,866.4503,64.76,3.55,4.77,23.41,2324.825599,494.9057677,21.2878664,1696.021668,86.49100687,5.1,51566.53448,1232.185138,770.1524829,462.032655,62.5,37.5,154555.299,759.3345588
"Census Tract 9201.04, Los Angeles County, California",Census Tract 9201.04,6037920104,920104,1790.828,1419.864,15.99847,69.99329,243.9766,79.29,0.89,3.91,13.62,1118.892744,347.9666442,31.09919571,967.9072173,18.99817885,1.96,89004.7958,568.9454614,532.948912,35.9965494,93.67,6.33,223203.042,636.75
"Census Tract 9201.06, Los Angeles County, California",Census Tract 9201.06,6037920106,920106,2648.021,1091.005,156,27.0002,1312.016,41.2,5.89,1.02,49.55,1544.011568,218.000818,14.11911818,1292.009754,59.00117369,4.57,50250.61444,762.0053794,548.0027742,214.0026052,71.92,28.08,154456.2065,887.8606468
"Census Tract 9201.07, Los Angeles County, California",Census Tract 9201.07,6037920107,920107,0.06089564,0.03726958,0.002128474,0.003533267,0.01568685,61.2,3.5,5.8,25.76,0.03848281,0.00817334,21.23893805,0.027883009,0.001426078,5.11,51358.78792,0.019986371,0.011472475,0.008513896,57.4,42.6,161200.412,757.5727273
"Census Tract 9201.08, Los Angeles County, California",Census Tract 9201.08,6037920108,920108,0,0,0,0,0,,,,,0,0,#DIV/0!,0,0,,0,0,0,0,,,0,0
"Census Tract 9201.09, Los Angeles County, California",Census Tract 9201.09,6037920109,920109,1477.613,1076.908,35.33892,167.5525,152.1359,72.88,2.39,11.34,10.3,943.6790549,862.732949,91.42228436,831.9035384,24.89289729,2.99,81892.2896,488.5156314,474.0983977,14.41723366,97.05,2.95,301339.8452,1137.870947
"Census Tract 9201.10, Los Angeles County, California",Census Tract 9201.10,6037920110,920110,5250.387,3933.1,98.74717,547.0593,556.934,74.91,1.88,10.42,10.61,3082.886664,2199.099488,71.33247918,2433.130282,58.26083061,2.39,95217.23847,1668.827182,1412.084538,256.7426434,84.62,15.38,326631.752,1254.98
"Census Tract 9201.11, Los Angeles County, California",Census Tract 9201.11,6037920111,920111,3363.448,2508.704,60.48653,249.8788,447.2037,74.59,1.8,7.43,13.3,2113.062381,912.2559316,43.17221962,1831.452941,53.54545685,2.92,77076.98065,1024.304758,905.3148538,118.9899041,88.38,11.62,206004.0098,1326.819149
"Census Tract 9201.12, Los Angeles County, California",Census Tract 9201.12,6037920112,920112,4354,3427,70,226,492,78.71,1.61,5.19,11.3,2874,1360,47.32080724,2356,137,5.81,77178.24048,1558,1213,345,77.86,22.14,233997.5411,644.6025641
"Census Tract 9201.14, Los Angeles County, California",Census Tract 9201.14,6037920114,920114,1428,1081.418,18.75292,117.0321,167.3872,75.73,1.31,8.2,11.72,916.8093385,563.6293774,61.47727273,770.9533074,35.76945525,4.64,70410.33929,528.901751,413.6060311,115.2957198,78.2,21.8,272327.9671,698.3378378
"Census Tract 9201.15, Los Angeles County, California",Census Tract 9201.15,6037920115,920115,2684,2032.582,35.24708,219.9679,314.6128,75.73,1.31,8.2,11.72,1723.190661,1059.370623,61.47727273,1449.046693,67.23054475,4.64,70410.33929,994.098249,777.3939689,216.7042802,78.2,21.8,272327.9671,698.3378378
"Census Tract 9201.16, Los Angeles County, California",Census Tract 9201.16,6037920116,920116,3864.931,1716.358,569.2276,224.5273,1290.521,44.41,14.73,5.81,33.39,2462.145581,611.0713644,24.81865285,1089.977816,44.65030846,4.1,84753.53888,624.8491738,581.4745885,43.37458536,93.06,6.94,230813.6544,1305.697368
"Census Tract 9201.18, Los Angeles County, California",Census Tract 9201.18,6037920118,920118,10225.52,4540.999,1506.016,594.0358,3414.356,44.41,14.73,5.81,33.39,6514.142351,1616.722376,24.81865285,2883.773692,118.1321152,4.1,84753.53888,1653.174572,1538.41766,114.7569119,93.06,6.94,230813.6544,1305.697368
"Census Tract 9201.19, Los Angeles County, California",Census Tract 9201.19,6037920119,920119,1057.553,469.6436,155.7566,61.43696,353.1229,44.41,14.73,5.81,33.39,673.712068,167.2062594,24.81865285,298.2484927,12.21757636,4.1,84753.53888,170.9762544,159.1077516,11.86850275,93.06,6.94,230813.6544,1305.697368
"Census Tract 9202, Los Angeles County, California",Census Tract 9202,6037920200,920200,0,0,0,0,0,,,,,0,0,#DIV/0!,0,0,,0,0,0,0,,,0,0
"Census Tract 9203.03, Los Angeles County, California",Census Tract 9203.03,6037920303,920303,1041.545,748.953,25.96214,131.8082,90.88538,71.91,2.49,12.66,8.73,759.9193046,628.0287082,82.64413135,593.1632001,28.95686424,4.88,63576.70785,463.3269959,153.8162385,309.5107574,33.2,66.8,261003.5725,1383.220445
"Census Tract 9203.12, Los Angeles County, California",Census Tract 9203.12,6037920312,920312,4941,3927,76,222,584,79.48,1.54,4.49,11.82,3335,1664,49.89505247,2558,100,3.91,54949.61622,1968,1051,917,53.4,46.6,333707.9629,789.8837209
"Census Tract 9203.13, Los Angeles County, California",Census Tract 9203.13,6037920313,920313,5549,3948,75,253,1142,71.15,1.35,4.56,20.58,3549,1423,40.09580163,2929,156,5.33,70621.01759,1779,1520,259,85.44,14.56,229245.1857,1046.242857
"Census Tract 9203.14, Los Angeles County, California",Census Tract 9203.14,6037920314,920314,2362.146,1810.133,25.00514,131.9895,288.0226,76.63,1.06,5.59,12.19,1311.016556,746.9319345,56.97349367,1202.122784,24.00539039,2,93543.94321,739.0189509,576.0210989,162.997852,77.94,22.06,291202.5734,914.1452748
"Census Tract 9203.22, Los Angeles County, California",Census Tract 9203.22,6037920322,920322,2779,2221,55,133,309,79.92,1.98,4.79,11.12,1960,1151,58.7244898,1510,44,2.91,73679.68415,1064,876,188,82.33,17.67,254381.4023,752.2272727
"Census Tract 9203.26, Los Angeles County, California",Census Tract 9203.26,6037920326,920326,3665.789,2399.862,96.99441,510.9705,516.9702,65.47,2.65,13.94,14.1,2496.856007,1322.923707,52.9835803,2070.880573,69.99596335,3.38,67038.42835,1424.917825,825.9523676,598.9654578,57.96,42.04,292312.9059,1063.873913
"Census Tract 9203.28, Los Angeles County, California",Census Tract 9203.28,6037920328,920328,698,561,18,57,47,80.37,2.58,8.17,6.73,449,325,72.3830735,398,0,0,87619.25966,321,175,146,54.52,45.48,388404.5869,1405.625
"Census Tract 9203.29, Los Angeles County, California",Census Tract 9203.29,6037920329,920329,5690,4524,64,310,598,79.51,1.12,5.45,10.51,3754,2134,56.8460309,3199,132,4.13,69332.74641,2205,1490,715,67.57,32.43,235835.4812,1111.608992
"Census Tract 9203.30, Los Angeles County, California",Census Tract 9203.30,6037920330,920330,4992.204,4070.776,63.10947,304.607,399.4995,81.54,1.26,6.1,8,3658.68553,2263.02611,61.85352886,2945.301415,55.08062491,1.87,76984.87627,2248.35948,1619.307697,629.0517835,72.02,27.98,301920.4516,1193.627416
"Census Tract 9203.31, Los Angeles County, California",Census Tract 9203.31,6037920331,920331,4214,3313,71,231,469,78.62,1.68,5.48,11.13,2730,1317,48.24175824,2246,127,5.65,84170.96256,1469,1099,370,74.81,25.19,243516.1563,374.5
"Census Tract 9203.32, Los Angeles County, California",Census Tract 9203.32,6037920332,920332,2317.821,1843.84,35.99434,70.00952,297.9731,79.55,1.55,3.02,12.86,1080.967909,369.0627624,34.14187965,1333.858045,35.99409223,2.7,66312.99406,639.9718513,518.9714423,121.000409,81.09,18.91,295997.388,933.7377189
"Census Tract 9203.34, Los Angeles County, California",Census Tract 9203.34,6037920334,920334,5883,4791,63,324,522,81.44,1.07,5.51,8.87,3841,2435,63.39494923,3189,203,6.37,68488.55263,2112,1548,564,73.3,26.7,270329.4772,976.4338235
"Census Tract 9203.36, Los Angeles County, California",Census Tract 9203.36,6037920336,920336,6159,1683.43,82.45778,188.7588,4076.693,27.33,1.34,3.06,66.19,3269.997338,659.6622308,20.17317333,3053.421486,219.5562545,7.19,43524.74164,1626.802565,415.2692959,1211.533269,25.53,74.47,159570.0303,858.7093023
"Census Tract 9203.37, Los Angeles County, California",Census Tract 9203.37,6037920337,920337,6240,1705.57,83.54222,191.2412,4130.307,27.33,1.34,3.06,66.19,3313.002662,668.3377692,20.17317333,3093.578514,222.4437455,7.19,43524.74164,1648.197435,420.7307041,1227.466731,25.53,74.47,159570.0303,858.7093023
"Census Tract 9203.38, Los Angeles County, California",Census Tract 9203.38,6037920338,920338,3242.718,2141.083,84.42997,468.1566,385.2433,66.03,2.6,14.44,11.88,2071.314941,1562.712835,75.44544789,1775.051686,62.18494942,3.5,99610.48681,1048.549472,1008.609546,39.93992687,96.19,3.81,326620.704,1436.75
"Census Tract 9203.39, Los Angeles County, California",Census Tract 9203.39,6037920339,920339,3167.078,2091.141,82.46056,457.2364,376.2572,66.03,2.6,14.44,11.88,2022.999528,1526.261055,75.44544789,1733.646899,60.73442567,3.5,99610.48681,1024.091047,985.0827578,39.00828966,96.19,3.81,326620.704,1436.75
"Census Tract 9301.01, Los Angeles County, California",Census Tract 9301.01,6037930101,930101,189.4327,163.2339,0.05812185,3.148773,18.57041,86.17,0.03,1.66,9.8,164.5288949,179.8845588,109.3331107,125.9464902,10.15162454,8.06,126253.8789,69.40352169,58.9827716,10.42075009,84.99,15.01,248570.5468,950.5671438
"Census Tract 9302, Los Angeles County, California",Census Tract 9302,6037930200,930200,749.9994,469.9996,18.99998,7.999993,230.9998,62.67,2.53,1.07,30.8,400.9996708,145.9998802,36.40897756,239.999803,5.999995075,2.5,39557.98506,220.9998186,153.9998736,66.999945,69.68,30.32,251704.3755,511.7173913
"Census Tract 9303.01, Los Angeles County, California",Census Tract 9303.01,6037930301,930301,899.4561,618.2354,81.7436,30.13693,147.2437,68.73,9.09,3.35,16.37,655.1710268,225.6605251,34.44299516,397.103859,18.74736168,4.72,47788.01397,300.7124412,243.3893578,57.32308337,80.94,19.06,137303.4396,441.7241991
"Census Tract 9304.01, Los Angeles County, California",Census Tract 9304.01,6037930401,930401,2444,2015.247,48.52804,146.1174,170.648,82.46,1.99,5.98,6.98,1735.277329,1262.262274,72.74124155,1266.528475,50.12786384,3.96,81343.10177,892.7025966,782.3146411,110.3879555,87.63,12.37,348859.4684,1274.9
"Census Tract 9800.01, Los Angeles County, California",Census Tract 9800.01,6037980001,980001,0.03454144,0.008371874,0.000715885,0.001799655,0.02225208,24.24,2.07,5.21,64.42,0.01913003,0.003072339,16.06029106,0.015669921,0.001213027,7.74,37513.3609,0.010817813,0.002087997,0.008729816,19.3,80.7,178875.1582,685
"Census Tract 9800.02, Los Angeles County, California",Census Tract 9800.02,6037980002,980002,3,0.1199729,0.366019,0.3090827,2.099187,4,12.2,10.3,69.97,1.558291911,0.138951649,8.9169204,1.182105739,0.137596023,11.64,41872.12628,0.645277903,0.446678717,0.198599187,69.22,30.78,124479.6252,800
"Census Tract 9800.03, Los Angeles County, California",Census Tract 9800.03,6037980003,980003,0,0,0,0,0,,,,,0,0,#DIV/0!,0,0,,0,0,0,0,,,0,0
"Census Tract 9800.04, Los Angeles County, California",Census Tract 9800.04,6037980004,980004,6,1.452399,0.4870849,0.1062731,3.874539,24.21,8.12,1.77,64.58,3.241328413,0.181549815,5.601092896,2.811808118,0.336531365,11.97,27326.5952,1.673800738,0.588929889,1.084870849,35.19,64.81,105186.4639,495.3510638
"Census Tract 9800.05, Los Angeles County, California",Census Tract 9800.05,6037980005,980005,0,0,0,0,0,,,,,0,0,#DIV/0!,0,0,,0,0,0,0,,,0,0
"Census Tract 9800.06, Los Angeles County, California",Census Tract 9800.06,6037980006,980006,0,0,0,0,0,,,,,0,0,#DIV/0!,0,0,,0,0,0,0,,,0,0
"Census Tract 9800.07, Los Angeles County, California",Census Tract 9800.07,6037980007,980007,19,16.29475,0.1898418,0.5537052,1.455454,85.76,1,2.91,7.66,16.75353872,15.74104913,93.9565628,12.92506245,0.490424646,3.79,84004.73165,10.99500416,8.542880933,2.452123231,77.7,22.3,257042.7378,1165.034884
"Census Tract 9800.08, Los Angeles County, California",Census Tract 9800.08,6037980008,980008,288.3093,102.9145,12.51754,15.90065,148.0452,35.7,4.34,5.52,51.35,184.7182456,53.04729105,28.71794872,139.1814767,11.29961429,8.12,40853.0036,102.7791264,47.70196453,55.07716188,46.41,53.59,170999.202,674.9375
"Census Tract 9800.09, Los Angeles County, California",Census Tract 9800.09,6037980009,980009,743.995,575.2238,27.3656,57.54248,51.91952,77.32,3.68,7.73,6.98,620.7121909,559.8453948,90.19403889,485.8031971,43.90910992,9.04,66677.16641,400.6539381,218.7794711,181.874467,54.61,45.39,520522.5463,1051.321235
"Census Tract 9800.10, Los Angeles County, California",Census Tract 9800.10,6037980010,980010,486.4334,54.23724,6.922696,155.9637,257.2774,11.15,1.42,32.06,52.89,295.2863177,108.3102675,36.67974471,212.5081065,20.97725531,9.87,25293.0566,154.2581426,45.27366663,108.984476,29.35,70.65,185182.2826,592.3395238
"Census Tract 9800.13, Los Angeles County, California",Census Tract 9800.13,6037980013,980013,14.0988,5.06947,1.53206,0.6374876,6.234838,35.96,10.87,4.52,44.22,8.084597321,2.353478951,29.1106515,6.017465276,0.499539493,8.3,42335.98253,5.368357911,2.399461666,2.968896245,44.7,55.3,202472.0546,631.2941176
"Census Tract 9800.14, Los Angeles County, California",Census Tract 9800.14,6037980014,980014,188,10.45478,13.35845,2.418186,158.2671,5.56,7.11,1.29,84.18,101.07624,9.856158833,9.751212383,66.3635117,7.052384632,10.63,24438.83557,50.72143901,11.17947987,39.54195915,22.04,77.96,132871.08,529.2220605
"Census Tract 9800.15, Los Angeles County, California",Census Tract 9800.15,6037980015,980015,912.5048,404.9387,59.26811,51.12422,363.5028,44.38,6.5,5.6,39.84,615.5032368,198.4781193,32.24647856,462.5262577,34.63471495,7.49,49785.82707,331.2667422,202.245561,129.0211813,61.05,38.95,242683.2,715.0635562
